season,week,celebrity,judge_score,FanVote%,method
20,6,Patti LaBelle,34.0,12.411902177904004,Percent
20,6,Riker Lynch,38.0,12.499931454173693,Percent
20,6,Robert Herjavec,33.5,12.588580623133685,Percent
20,6,Rumer Willis,35.5,12.499931454173684,Percent
20,6,Willow Shields,36.5,12.499931454173684,Percent
20,7,Chris Soules,31.0,15.381937821615718,Percent
20,7,Nastia Liukin,41.0,14.250948208591318,Percent
20,7,Noah Galloway,38.0,14.25094820859131,Percent
20,7,Riker Lynch,37.0,14.250948208591355,Percent
20,7,Robert Herjavec,31.0,15.381937821615722,Percent
20,7,Rumer Willis,37.0,14.25094820859145,Percent
20,7,Willow Shields,39.0,12.232331522403122,Percent
20,8,Chris Soules,32.0,16.548745921811012,Percent
20,8,Nastia Liukin,38.0,16.666537956581386,Percent
20,8,Noah Galloway,31.5,16.785152541196354,Percent
20,8,Riker Lynch,39.0,16.666521193468288,Percent
20,8,Robert Herjavec,31.0,16.66652119346825,Percent
20,8,Rumer Willis,40.0,16.66652119346821,Percent
20,9,Nastia Liukin,40.0,24.364411729434035,Percent
20,9,Noah Galloway,38.0,25.63829707975251,Percent
20,9,Riker Lynch,40.0,24.99593678622018,Percent
20,9,Rumer Willis,39.0,25.001354404593272,Percent
20,10,Noah Galloway,36.0,33.33333333333333,Percent
20,10,Riker Lynch,40.0,33.33333333333333,Percent
20,10,Rumer Willis,40.0,33.33333333333333,Percent
21,1,Alek Skarlatos,22.0,7.6923076923076925,Percent
21,1,Alexa PenaVega,22.0,7.6923076923076925,Percent
21,1,Andy Grammer,21.0,7.6923076923076925,Percent
21,1,Bindi Irwin,24.0,7.6923076923076925,Percent
21,1,Carlos PenaVega,23.0,7.6923076923076925,Percent
21,1,Chaka Khan,13.0,7.6923076923076925,Percent
21,1,Gary Busey,15.0,7.6923076923076925,Percent
21,1,Hayes Grier,21.0,7.6923076923076925,Percent
21,1,Kim Zolciak-Biermann,12.0,7.6923076923076925,Percent
21,1,Nick Carter,24.0,7.6923076923076925,Percent
21,1,Paula Deen,15.0,7.6923076923076925,Percent
21,1,Tamar Braxton,23.0,7.6923076923076925,Percent
21,1,Victor Espinoza,15.0,7.6923076923076925,Percent
21,2,Alek Skarlatos,22.5,7.690942226819156,Percent
21,2,Alexa PenaVega,23.0,7.690942226819272,Percent
21,2,Andy Grammer,22.0,7.690942226819196,Percent
21,2,Bindi Irwin,24.0,7.690942226819411,Percent
21,2,Carlos PenaVega,22.5,7.690942226819336,Percent
21,2,Chaka Khan,15.0,7.690942226818977,Percent
21,2,Gary Busey,16.5,8.06950728269646,Percent
21,2,Hayes Grier,22.5,7.690942226819347,Percent
21,2,Kim Zolciak-Biermann,18.5,7.690939934907025,Percent
21,2,Nick Carter,22.5,7.690939934906896,Percent
21,2,Paula Deen,18.5,7.690939934907143,Percent
21,2,Tamar Braxton,24.5,7.690941576347263,Percent
21,2,Victor Espinoza,18.5,7.330135748500526,Percent
21,3,Alek Skarlatos,33.0,10.0,Percent
21,3,Alexa PenaVega,36.0,10.0,Percent
21,3,Andy Grammer,29.0,10.0,Percent
21,3,Bindi Irwin,32.0,10.0,Percent
21,3,Carlos PenaVega,31.0,10.0,Percent
21,3,Gary Busey,25.0,10.0,Percent
21,3,Hayes Grier,30.0,10.0,Percent
21,3,Nick Carter,36.0,10.0,Percent
21,3,Paula Deen,20.0,10.0,Percent
21,3,Tamar Braxton,33.0,10.0,Percent
21,4,Alek Skarlatos,24.0,10.0,Percent
21,4,Alexa PenaVega,21.0,10.0,Percent
21,4,Andy Grammer,23.0,10.0,Percent
21,4,Bindi Irwin,28.0,10.0,Percent
21,4,Carlos PenaVega,25.0,10.0,Percent
21,4,Gary Busey,16.0,10.0,Percent
21,4,Hayes Grier,27.0,10.0,Percent
21,4,Nick Carter,27.0,10.0,Percent
21,4,Paula Deen,18.0,10.0,Percent
21,4,Tamar Braxton,27.0,10.0,Percent
21,5,Alek Skarlatos,29.0,11.11111111111111,Percent
21,5,Alexa PenaVega,40.0,11.11111111111111,Percent
21,5,Andy Grammer,36.0,11.11111111111111,Percent
21,5,Bindi Irwin,37.0,11.11111111111111,Percent
21,5,Carlos PenaVega,39.0,11.11111111111111,Percent
21,5,Hayes Grier,30.0,11.11111111111111,Percent
21,5,Nick Carter,35.0,11.11111111111111,Percent
21,5,Paula Deen,26.0,11.11111111111111,Percent
21,5,Tamar Braxton,29.0,11.11111111111111,Percent
21,6,Alek Skarlatos,30.0,11.11111111111111,Percent
21,6,Alexa PenaVega,30.0,11.11111111111111,Percent
21,6,Andy Grammer,40.0,11.11111111111111,Percent
21,6,Bindi Irwin,40.0,11.11111111111111,Percent
21,6,Carlos PenaVega,38.0,11.11111111111111,Percent
21,6,Hayes Grier,32.0,11.11111111111111,Percent
21,6,Nick Carter,39.0,11.11111111111111,Percent
21,6,Paula Deen,24.0,11.11111111111111,Percent
21,6,Tamar Braxton,40.0,11.11111111111111,Percent
21,7,Alek Skarlatos,26.5,12.784020750199703,Percent
21,7,Alexa PenaVega,27.5,12.498784679664562,Percent
21,7,Andy Grammer,28.0,12.498784679664565,Percent
21,7,Bindi Irwin,29.0,12.498784679664569,Percent
21,7,Carlos PenaVega,28.0,12.498784679664508,Percent
21,7,Hayes Grier,28.0,12.105287718525497,Percent
21,7,Nick Carter,27.0,12.557776406308301,Percent
21,7,Tamar Braxton,27.0,12.557776406308301,Percent
21,8,Alek Skarlatos,25.0,14.285714285714285,Percent
21,8,Alexa PenaVega,26.9998,14.285714285714285,Percent
21,8,Andy Grammer,23.9998,14.285714285714285,Percent
21,8,Bindi Irwin,28.0,14.285714285714285,Percent
21,8,Carlos PenaVega,28.9998,14.285714285714285,Percent
21,8,Nick Carter,33.0,14.285714285714285,Percent
21,8,Tamar Braxton,28.0,14.285714285714285,Percent
21,9,Alek Skarlatos,25.5,17.40880424189392,Percent
21,9,Alexa PenaVega,30.0,14.673241931863526,Percent
21,9,Bindi Irwin,30.0,16.633748976383494,Percent
21,9,Carlos PenaVega,27.0,16.633749059894264,Percent
21,9,Nick Carter,27.5,16.633748812508564,Percent
21,9,Tamar Braxton,24.5,18.01670697745623,Percent
21,10,Alek Skarlatos,28.5,25.0,Percent
21,10,Bindi Irwin,31.5,25.0,Percent
21,10,Carlos PenaVega,31.5,25.0,Percent
21,10,Nick Carter,27.0,25.0,Percent
21,11,Alek Skarlatos,27.9999,25.854678980147693,Percent
21,11,Bindi Irwin,30.0,24.992820247506366,Percent
21,11,Carlos PenaVega,30.0,24.1596775437058,Percent
21,11,Nick Carter,30.0,24.99282322865351,Percent
22,1,Antonio Brown,21.0,8.333333333333332,Percent
22,1,Doug Flutie,15.0,8.333333333333332,Percent
22,1,Geraldo Rivera,13.0,8.333333333333332,Percent
22,1,Ginger Zee,23.0,8.333333333333332,Percent
22,1,Jodie Sweetin,20.0,8.333333333333332,Percent
22,1,Kim Fields,20.0,8.333333333333332,Percent
22,1,Marla Maples,21.0,8.333333333333332,Percent
22,1,Mischa Barton,16.0,8.333333333333332,Percent
22,1,Nyle DiMarco,23.0,8.333333333333332,Percent
22,1,Paige VanZant,21.0,8.333333333333332,Percent
22,1,Von Miller,21.0,8.333333333333332,Percent
22,1,Wanya Morris,23.0,8.333333333333332,Percent
22,2,Antonio Brown,19.0,8.333333333333332,Percent
22,2,Doug Flutie,20.0,8.333333333333332,Percent
22,2,Geraldo Rivera,13.0,8.333333333333332,Percent
22,2,Ginger Zee,21.0,8.333333333333332,Percent
22,2,Jodie Sweetin,21.0,8.333333333333332,Percent
22,2,Kim Fields,19.0,8.333333333333332,Percent
22,2,Marla Maples,20.0,8.333333333333332,Percent
22,2,Mischa Barton,15.0,8.333333333333332,Percent
22,2,Nyle DiMarco,20.0,8.333333333333332,Percent
22,2,Paige VanZant,24.0,8.333333333333332,Percent
22,2,Von Miller,20.0,8.333333333333332,Percent
22,2,Wanya Morris,24.0,8.333333333333332,Percent
22,3,Antonio Brown,20.0,9.090909090909092,Percent
22,3,Doug Flutie,20.0,9.090909090909092,Percent
22,3,Ginger Zee,21.0,9.090909090909092,Percent
22,3,Jodie Sweetin,23.0,9.090909090909092,Percent
22,3,Kim Fields,22.0,9.090909090909092,Percent
22,3,Marla Maples,21.0,9.090909090909092,Percent
22,3,Mischa Barton,18.0,9.090909090909092,Percent
22,3,Nyle DiMarco,25.0,9.090909090909092,Percent
22,3,Paige VanZant,23.0,9.090909090909092,Percent
22,3,Von Miller,20.0,9.090909090909092,Percent
22,3,Wanya Morris,24.0,9.090909090909092,Percent
22,4,Antonio Brown,35.0,9.996063422474313,Percent
22,4,Doug Flutie,24.0,10.642675757771865,Percent
22,4,Ginger Zee,36.0,9.996063422474021,Percent
22,4,Jodie Sweetin,27.0,9.996063422473785,Percent
22,4,Kim Fields,32.0,9.996063422473886,Percent
22,4,Marla Maples,28.0,9.38875726247406,Percent
22,4,Nyle DiMarco,34.0,9.996063422473847,Percent
22,4,Paige VanZant,36.0,9.996063422473847,Percent
22,4,Von Miller,32.0,9.996093222455261,Percent
22,4,Wanya Morris,35.0,9.99609322245512,Percent
22,5,Antonio Brown,26.0,11.11111111111111,Percent
22,5,Doug Flutie,28.0,11.11111111111111,Percent
22,5,Ginger Zee,32.0,11.11111111111111,Percent
22,5,Jodie Sweetin,35.0,11.11111111111111,Percent
22,5,Kim Fields,28.0,11.11111111111111,Percent
22,5,Nyle DiMarco,37.0,11.11111111111111,Percent
22,5,Paige VanZant,31.0,11.11111111111111,Percent
22,5,Von Miller,29.0,11.11111111111111,Percent
22,5,Wanya Morris,30.0,11.11111111111111,Percent
22,6,Antonio Brown,27.0,11.11111111111111,Percent
22,6,Doug Flutie,21.0,11.11111111111111,Percent
22,6,Ginger Zee,24.0,11.11111111111111,Percent
22,6,Jodie Sweetin,25.0,11.11111111111111,Percent
22,6,Kim Fields,24.0,11.11111111111111,Percent
22,6,Nyle DiMarco,25.0,11.11111111111111,Percent
22,6,Paige VanZant,28.0,11.11111111111111,Percent
22,6,Von Miller,24.0,11.11111111111111,Percent
22,6,Wanya Morris,29.0,11.11111111111111,Percent
22,7,Antonio Brown,26.0,12.499815606071495,Percent
22,7,Ginger Zee,27.5,12.499815606071646,Percent
22,7,Jodie Sweetin,25.5,12.656070563089397,Percent
22,7,Kim Fields,26.0,12.422425703276312,Percent
22,7,Nyle DiMarco,28.0,12.499815606071648,Percent
22,7,Paige VanZant,27.5,12.499815606071603,Percent
22,7,Von Miller,26.0,12.422425703276312,Percent
22,7,Wanya Morris,27.5,12.499815606071586,Percent
22,8,Antonio Brown,27.0,16.886367805711156,Percent
22,8,Ginger Zee,30.0,16.6442041316592,Percent
22,8,Jodie Sweetin,30.0,15.111219876717074,Percent
22,8,Nyle DiMarco,29.0,16.64420421376936,Percent
22,8,Paige VanZant,28.0,16.644204213769324,Percent
22,8,Wanya Morris,25.0,18.06979975837388,Percent
22,9,Antonio Brown,27.5,19.99475153934476,Percent
22,9,Ginger Zee,28.0,20.58421506613423,Percent
22,9,Nyle DiMarco,28.5,20.235783010385102,Percent
22,9,Paige VanZant,29.5,19.994763540998196,Percent
22,9,Wanya Morris,30.0,19.190486843137716,Percent
22,10,Ginger Zee,28.3332,33.33333333333333,Percent
22,10,Nyle DiMarco,28.9998,33.33333333333333,Percent
22,10,Paige VanZant,29.666600000000003,33.33333333333333,Percent
23,1,Amber Rose,24.0,7.6923076923076925,Percent
23,1,Babyface,26.0,7.6923076923076925,Percent
23,1,Calvin Johnson Jr.,26.0,7.6923076923076925,Percent
23,1,Jake T. Austin,22.0,7.6923076923076925,Percent
23,1,James Hinchcliffe,31.0,7.6923076923076925,Percent
23,1,Jana Kramer,27.0,7.6923076923076925,Percent
23,1,Laurie Hernandez,31.0,7.6923076923076925,Percent
23,1,Marilu Henner,27.0,7.6923076923076925,Percent
23,1,Maureen McCormick,22.0,7.6923076923076925,Percent
23,1,Rick Perry,20.0,7.6923076923076925,Percent
23,1,Ryan Lochte,24.0,7.6923076923076925,Percent
23,1,Terra Jole,25.0,7.6923076923076925,Percent
23,1,Vanilla Ice,25.0,7.6923076923076925,Percent
23,2,Amber Rose,24.0,7.691576913231373,Percent
23,2,Babyface,30.0,7.6915769132316125,Percent
23,2,Calvin Johnson Jr.,28.0,7.691576913231427,Percent
23,2,Jake T. Austin,24.0,7.412256595337968,Percent
23,2,James Hinchcliffe,29.0,7.6915769132315415,Percent
23,2,Jana Kramer,29.0,7.69157691323163,Percent
23,2,Laurie Hernandez,32.0,7.691576913231494,Percent
23,2,Marilu Henner,27.0,7.6915769132318195,Percent
23,2,Maureen McCormick,26.0,7.6915769132317795,Percent
23,2,Rick Perry,22.0,7.980438413519786,Percent
23,2,Ryan Lochte,24.0,7.691576913231903,Percent
23,2,Terra Jole,31.0,7.691551923649058,Percent
23,2,Vanilla Ice,26.0,7.691560848408595,Percent
23,3,Amber Rose,25.0,8.333333333333332,Percent
23,3,Babyface,25.0,8.333333333333332,Percent
23,3,Calvin Johnson Jr.,32.0,8.333333333333332,Percent
23,3,James Hinchcliffe,29.0,8.333333333333332,Percent
23,3,Jana Kramer,26.0,8.333333333333332,Percent
23,3,Laurie Hernandez,31.0,8.333333333333332,Percent
23,3,Marilu Henner,28.0,8.333333333333332,Percent
23,3,Maureen McCormick,28.0,8.333333333333332,Percent
23,3,Rick Perry,23.0,8.333333333333332,Percent
23,3,Ryan Lochte,25.0,8.333333333333332,Percent
23,3,Terra Jole,30.0,8.333333333333332,Percent
23,3,Vanilla Ice,23.0,8.333333333333332,Percent
23,4,Amber Rose,24.0,9.089457583119644,Percent
23,4,Babyface,18.0,9.089457583119342,Percent
23,4,Calvin Johnson Jr.,23.0,9.089457583119403,Percent
23,4,James Hinchcliffe,28.0,9.089457583119131,Percent
23,4,Jana Kramer,23.0,9.089457583119225,Percent
23,4,Laurie Hernandez,30.0,9.089457583119145,Percent
23,4,Marilu Henner,21.0,9.477924321866881,Percent
23,4,Maureen McCormick,24.0,9.089457583119156,Percent
23,4,Ryan Lochte,22.0,9.094782559414774,Percent
23,4,Terra Jole,25.0,9.089449239920631,Percent
23,4,Vanilla Ice,23.0,8.711640796962667,Percent
23,5,Amber Rose,24.0,11.11111111111111,Percent
23,5,Calvin Johnson Jr.,24.0,11.11111111111111,Percent
23,5,James Hinchcliffe,29.0,11.11111111111111,Percent
23,5,Jana Kramer,26.0,11.11111111111111,Percent
23,5,Laurie Hernandez,25.0,11.11111111111111,Percent
23,5,Marilu Henner,27.0,11.11111111111111,Percent
23,5,Maureen McCormick,24.0,11.11111111111111,Percent
23,5,Ryan Lochte,24.0,11.11111111111111,Percent
23,5,Terra Jole,27.0,11.11111111111111,Percent
23,6,Amber Rose,28.0,11.11111111111111,Percent
23,6,Calvin Johnson Jr.,37.0,11.11111111111111,Percent
23,6,James Hinchcliffe,38.0,11.11111111111111,Percent
23,6,Jana Kramer,40.0,11.11111111111111,Percent
23,6,Laurie Hernandez,37.0,11.11111111111111,Percent
23,6,Marilu Henner,34.0,11.11111111111111,Percent
23,6,Maureen McCormick,31.0,11.11111111111111,Percent
23,6,Ryan Lochte,30.0,11.11111111111111,Percent
23,6,Terra Jole,30.0,11.11111111111111,Percent
23,7,Calvin Johnson Jr.,37.0,12.499654282626308,Percent
23,7,James Hinchcliffe,37.0,12.499654282626484,Percent
23,7,Jana Kramer,34.5,12.499678125204019,Percent
23,7,Laurie Hernandez,34.5,12.499678125204028,Percent
23,7,Marilu Henner,32.0,12.682477670232432,Percent
23,7,Maureen McCormick,33.0,12.319501263698855,Percent
23,7,Ryan Lochte,33.0,12.499678125203959,Percent
23,7,Terra Jole,34.5,12.499678125203914,Percent
23,8,Calvin Johnson Jr.,30.0,14.279964077325127,Percent
23,8,James Hinchcliffe,34.9998,14.27996407732521,Percent
23,8,Jana Kramer,30.0,14.27996407732522,Percent
23,8,Laurie Hernandez,33.0,14.279964077325245,Percent
23,8,Marilu Henner,23.0,14.956731807364651,Percent
23,8,Ryan Lochte,26.0,13.464193008818585,Percent
23,8,Terra Jole,24.0,14.459218874515962,Percent
23,9,Calvin Johnson Jr.,37.0,16.666666666666664,Percent
23,9,James Hinchcliffe,36.0,16.666666666666664,Percent
23,9,Jana Kramer,40.0,16.666666666666664,Percent
23,9,Laurie Hernandez,40.0,16.666666666666664,Percent
23,9,Marilu Henner,36.0,16.666666666666664,Percent
23,9,Terra Jole,38.0,16.666666666666664,Percent
23,10,Calvin Johnson Jr.,28.0,20.685697032960373,Percent
23,10,James Hinchcliffe,29.5,19.995339273742985,Percent
23,10,Jana Kramer,29.0,20.003103176305085,Percent
23,10,Laurie Hernandez,30.0,19.995351197341744,Percent
23,10,Terra Jole,30.0,19.320509319649794,Percent
23,11,Calvin Johnson Jr.,38.3331,25.0,Percent
23,11,James Hinchcliffe,38.9998,25.0,Percent
23,11,Jana Kramer,35.5,25.0,Percent
23,11,Laurie Hernandez,39.333200000000005,25.0,Percent
24,1,Bonner Bolton,22.0,8.333333333333332,Percent
24,1,Charo,21.0,8.333333333333332,Percent
24,1,Chris Kattan,17.0,8.333333333333332,Percent
24,1,David Ross,28.0,8.333333333333332,Percent
24,1,Erika Jayne,24.0,8.333333333333332,Percent
24,1,Heather Morris,28.0,8.333333333333332,Percent
24,1,Mr. T,20.0,8.333333333333332,Percent
24,1,Nancy Kerrigan,28.0,8.333333333333332,Percent
24,1,Nick Viall,24.0,8.333333333333332,Percent
24,1,Normani,27.0,8.333333333333332,Percent
24,1,Rashad Jennings,31.0,8.333333333333332,Percent
24,1,Simone Biles,32.0,8.333333333333332,Percent
24,2,Bonner Bolton,28.0,8.333333333333332,Percent
24,2,Charo,25.0,8.333333333333332,Percent
24,2,Chris Kattan,22.0,8.333333333333332,Percent
24,2,David Ross,27.0,8.333333333333332,Percent
24,2,Erika Jayne,28.0,8.333333333333332,Percent
24,2,Heather Morris,30.0,8.333333333333332,Percent
24,2,Mr. T,22.0,8.333333333333332,Percent
24,2,Nancy Kerrigan,28.0,8.333333333333332,Percent
24,2,Nick Viall,25.0,8.333333333333332,Percent
24,2,Normani,32.0,8.333333333333332,Percent
24,2,Rashad Jennings,32.0,8.333333333333332,Percent
24,2,Simone Biles,29.0,8.333333333333332,Percent
24,3,Bonner Bolton,24.0,9.090909090909092,Percent
24,3,Charo,24.0,9.090909090909092,Percent
24,3,David Ross,31.0,9.090909090909092,Percent
24,3,Erika Jayne,26.0,9.090909090909092,Percent
24,3,Heather Morris,33.0,9.090909090909092,Percent
24,3,Mr. T,24.0,9.090909090909092,Percent
24,3,Nancy Kerrigan,33.0,9.090909090909092,Percent
24,3,Nick Viall,26.0,9.090909090909092,Percent
24,3,Normani,34.0,9.090909090909092,Percent
24,3,Rashad Jennings,28.0,9.090909090909092,Percent
24,3,Simone Biles,32.0,9.090909090909092,Percent
24,4,Bonner Bolton,32.0,10.0,Percent
24,4,David Ross,31.0,10.0,Percent
24,4,Erika Jayne,30.0,10.0,Percent
24,4,Heather Morris,35.0,10.0,Percent
24,4,Mr. T,28.0,10.0,Percent
24,4,Nancy Kerrigan,33.0,10.0,Percent
24,4,Nick Viall,30.0,10.0,Percent
24,4,Normani,32.0,10.0,Percent
24,4,Rashad Jennings,39.0,10.0,Percent
24,4,Simone Biles,36.0,10.0,Percent
24,5,Bonner Bolton,30.0,11.22579215830853,Percent
24,5,David Ross,29.0,11.554739526729582,Percent
24,5,Erika Jayne,32.0,10.567897421466425,Percent
24,5,Heather Morris,34.0,11.108595148915784,Percent
24,5,Nancy Kerrigan,36.0,11.10859514891589,Percent
24,5,Nick Viall,34.0,11.108595148915919,Percent
24,5,Normani,39.0,11.108595148915962,Percent
24,5,Rashad Jennings,32.0,11.10859514891593,Percent
24,5,Simone Biles,38.0,11.108595148915972,Percent
24,6,Bonner Bolton,31.5,12.891907445112238,Percent
24,6,David Ross,31.0,13.077781051060194,Percent
24,6,Heather Morris,37.0,10.84729777968473,Percent
24,6,Nancy Kerrigan,33.5,12.479839766783753,Percent
24,6,Nick Viall,30.5,13.26365465700815,Percent
24,6,Normani,36.0,12.479839766783657,Percent
24,6,Rashad Jennings,35.0,12.479839766783664,Percent
24,6,Simone Biles,34.5,12.479839766783615,Percent
24,7,Bonner Bolton,31.0,15.183644576442381,Percent
24,7,David Ross,32.0,14.788387659446334,Percent
24,7,Nancy Kerrigan,36.0,13.207359991462145,Percent
24,7,Nick Viall,34.0,13.997873825454239,Percent
24,7,Normani,42.0,14.274244649064983,Percent
24,7,Rashad Jennings,39.0,14.274244649064913,Percent
24,7,Simone Biles,39.0,14.274244649065002,Percent
24,8,Bonner Bolton,29.0,20.0,Percent
24,8,David Ross,32.5,20.0,Percent
24,8,Normani,39.5,20.0,Percent
24,8,Rashad Jennings,37.5,20.0,Percent
24,8,Simone Biles,36.0,20.0,Percent
24,9,David Ross,35.0,26.677377960040044,Percent
24,9,Normani,38.0,24.972787056461605,Percent
24,9,Rashad Jennings,38.5,24.97278705646161,Percent
24,9,Simone Biles,40.0,23.377047927036745,Percent
24,10,David Ross,36.3333,33.33333333333333,Percent
24,10,Normani,39.333200000000005,33.33333333333333,Percent
24,10,Rashad Jennings,39.6666,33.33333333333333,Percent
25,1,Barbara Corcoran,14.0,7.6923076923076925,Percent
25,1,Debbie Gibson,17.0,7.6923076923076925,Percent
25,1,Derek Fisher,18.0,7.6923076923076925,Percent
25,1,Drew Scott,16.0,7.6923076923076925,Percent
25,1,Frankie Muniz,19.0,7.6923076923076925,Percent
25,1,Jordan Fisher,22.0,7.6923076923076925,Percent
25,1,Lindsey Stirling,22.0,7.6923076923076925,Percent
25,1,Nick Lachey,18.0,7.6923076923076925,Percent
25,1,Nikki Bella,20.0,7.6923076923076925,Percent
25,1,Sasha Pieterse,18.0,7.6923076923076925,Percent
25,1,Terrell Owens,15.0,7.6923076923076925,Percent
25,1,Vanessa Lachey,21.0,7.6923076923076925,Percent
25,1,Victoria Arlen,19.0,7.6923076923076925,Percent
25,2,Barbara Corcoran,17.0,7.6913795826354825,Percent
25,2,Debbie Gibson,20.5,7.328171962803285,Percent
25,2,Derek Fisher,19.0,7.876618032273121,Percent
25,2,Drew Scott,20.5,7.6913706469532395,Percent
25,2,Frankie Muniz,24.0,7.691379582635034,Percent
25,2,Jordan Fisher,24.0,7.691379582635117,Percent
25,2,Lindsey Stirling,22.5,7.691379582634999,Percent
25,2,Nick Lachey,19.0,7.876618032273121,Percent
25,2,Nikki Bella,19.5,7.693802675783176,Percent
25,2,Sasha Pieterse,22.5,7.691379582635467,Percent
25,2,Terrell Owens,19.5,7.693802675783176,Percent
25,2,Vanessa Lachey,23.5,7.691354562636356,Percent
25,2,Victoria Arlen,22.0,7.691363498318417,Percent
25,3,Derek Fisher,21.0,9.090909090909092,Percent
25,3,Drew Scott,23.0,9.090909090909092,Percent
25,3,Frankie Muniz,21.0,9.090909090909092,Percent
25,3,Jordan Fisher,25.0,9.090909090909092,Percent
25,3,Lindsey Stirling,27.0,9.090909090909092,Percent
25,3,Nick Lachey,21.0,9.090909090909092,Percent
25,3,Nikki Bella,21.0,9.090909090909092,Percent
25,3,Sasha Pieterse,19.0,9.090909090909092,Percent
25,3,Terrell Owens,21.0,9.090909090909092,Percent
25,3,Vanessa Lachey,23.0,9.090909090909092,Percent
25,3,Victoria Arlen,22.0,9.090909090909092,Percent
25,4,Derek Fisher,23.0,8.908071013255686,Percent
25,4,Drew Scott,24.0,9.090501615578841,Percent
25,4,Frankie Muniz,24.0,9.09053141763196,Percent
25,4,Jordan Fisher,29.0,9.090501615578535,Percent
25,4,Lindsey Stirling,26.0,9.090531417631754,Percent
25,4,Nick Lachey,22.0,9.277074703292588,Percent
25,4,Nikki Bella,24.0,9.090531417631691,Percent
25,4,Sasha Pieterse,24.0,9.09053141763176,Percent
25,4,Terrell Owens,24.0,9.09055525922023,Percent
25,4,Vanessa Lachey,24.0,9.090585061273591,Percent
25,4,Victoria Arlen,27.0,9.090585061273362,Percent
25,5,Drew Scott,25.0,9.998527808528427,Percent
25,5,Frankie Muniz,29.0,9.998527808528474,Percent
25,5,Jordan Fisher,30.0,9.998527808528593,Percent
25,5,Lindsey Stirling,28.0,9.998527808528403,Percent
25,5,Nick Lachey,22.0,10.389015627614764,Percent
25,5,Nikki Bella,27.0,9.998527808528422,Percent
25,5,Sasha Pieterse,24.0,9.622732102710552,Percent
25,5,Terrell Owens,25.0,9.99852780852842,Percent
25,5,Vanessa Lachey,24.0,9.99852780852865,Percent
25,5,Victoria Arlen,27.0,9.998557609975299,Percent
25,6,Drew Scott,30.0,11.11111111111111,Percent
25,6,Frankie Muniz,31.0,11.11111111111111,Percent
25,6,Jordan Fisher,39.0,11.11111111111111,Percent
25,6,Lindsey Stirling,40.0,11.11111111111111,Percent
25,6,Nick Lachey,26.0,11.11111111111111,Percent
25,6,Nikki Bella,36.0,11.11111111111111,Percent
25,6,Terrell Owens,37.0,11.11111111111111,Percent
25,6,Vanessa Lachey,36.0,11.11111111111111,Percent
25,6,Victoria Arlen,31.0,11.11111111111111,Percent
25,7,Drew Scott,28.5,12.49657607678558,Percent
25,7,Frankie Muniz,30.0,12.496576076785779,Percent
25,7,Jordan Fisher,27.0,12.49659999939347,Percent
25,7,Lindsey Stirling,25.5,12.583217944332825,Percent
25,7,Nikki Bella,24.0,12.496576076785807,Percent
25,7,Terrell Owens,24.5,13.048334223402591,Percent
25,7,Vanessa Lachey,27.0,11.885543525728174,Percent
25,7,Victoria Arlen,28.5,12.496576076785775,Percent
25,8,Drew Scott,23.5,17.203549679695474,Percent
25,8,Frankie Muniz,26.5,16.662273017561642,Percent
25,8,Jordan Fisher,30.0,16.662273017561642,Percent
25,8,Lindsey Stirling,27.0,16.66224901524716,Percent
25,8,Terrell Owens,25.5,15.925594408129978,Percent
25,8,Victoria Arlen,24.0,16.8840608618041,Percent
25,9,Drew Scott,24.0,21.373157851165697,Percent
25,9,Frankie Muniz,25.5,20.262046740054586,Percent
25,9,Jordan Fisher,29.0,19.977300198003086,Percent
25,9,Lindsey Stirling,28.5,19.977300322573907,Percent
25,9,Victoria Arlen,28.0,18.41019488820273,Percent
25,10,Drew Scott,37.5,25.0,Percent
25,10,Frankie Muniz,38.8887,25.0,Percent
25,10,Jordan Fisher,40.0,25.0,Percent
25,10,Lindsey Stirling,40.0,25.0,Percent
26,1,Adam Rippon,24.0,9.997723205996259,Percent
26,1,Arike Ogunbowale,20.0,9.99772320599626,Percent
26,1,Chris Mazdzer,21.0,9.99772320599625,Percent
26,1,Jamie Anderson,19.0,9.532886898855883,Percent
26,1,Jennie Finch Daigle,21.0,9.997723205996154,Percent
26,1,Johnny Damon,18.0,9.997723205996097,Percent
26,1,Josh Norman,24.0,9.997723205996326,Percent
26,1,Kareem Abdul-Jabbar,17.0,10.485267851236838,Percent
26,1,Mirai Nagasu,23.0,9.99775300696506,Percent
26,1,Tonya Harding,23.0,9.997753006964876,Percent
26,2,Adam Rippon,37.0,12.49415806323853,Percent
26,2,Arike Ogunbowale,35.0,11.637462293946417,Percent
26,2,Chris Mazdzer,33.0,12.494158435298887,Percent
26,2,Jennie Finch Daigle,31.5,12.945873508899686,Percent
26,2,Josh Norman,31.5,12.945873508899686,Percent
26,2,Kareem Abdul-Jabbar,29.5,12.494158063238933,Percent
26,2,Mirai Nagasu,37.0,12.494158063238938,Percent
26,2,Tonya Harding,33.0,12.494158063238933,Percent
26,3,Adam Rippon,41.0,16.666666666666664,Percent
26,3,Chris Mazdzer,33.0,16.666666666666664,Percent
26,3,Jennie Finch Daigle,29.0,16.666666666666664,Percent
26,3,Josh Norman,38.0,16.666666666666664,Percent
26,3,Mirai Nagasu,35.0,16.666666666666664,Percent
26,3,Tonya Harding,35.0,16.666666666666664,Percent
